DATAFLOW,LAST UPDATE,freq,dairyprod,milkitem,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Portugal,2021,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Portugal,2022,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Portugal,2023,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Portugal,2024,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Romania,2015,0.40,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Romania,2016,1.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Romania,2017,0.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Romania,2018,0.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Romania,2019,0.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Romania,2020,0.20,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Romania,2021,0.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Romania,2022,0.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Romania,2023,1.10,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Romania,2024,4.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Serbia,2015,0.81,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Serbia,2016,1.24,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Serbia,2017,1.29,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Serbia,2018,1.19,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Serbia,2019,1.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Serbia,2020,0.50,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Serbia,2021,0.98,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Serbia,2022,0.60,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Serbia,2023,0.76,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Serbia,2024,0.42,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Sweden,2015,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Sweden,2016,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Sweden,2017,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Sweden,2018,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Sweden,2019,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Sweden,2020,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Sweden,2021,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Sweden,2022,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Sweden,2023,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Sweden,2024,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovenia,2018,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovenia,2019,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovenia,2020,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovenia,2021,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovenia,2022,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovenia,2023,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovenia,2024,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovakia,2015,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovakia,2016,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovakia,2017,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovakia,2018,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovakia,2019,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovakia,2020,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovakia,2021,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovakia,2022,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovakia,2023,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Slovakia,2024,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Türkiye,2020,259.87,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Türkiye,2021,384.31,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Türkiye,2022,224.68,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Türkiye,2023,159.04,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Türkiye,2024,177.39,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),United Kingdom,2015,0.00,p,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),United Kingdom,2016,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),United Kingdom,2018,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Kosovo*,2017,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than drinking milk, cream, butter and cheese, delivered to dairies",Utilization of whole milk (1 000 t),Kosovo*,2018,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Austria,2015,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Austria,2016,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Austria,2017,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Austria,2018,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Austria,2019,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Austria,2020,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Austria,2021,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Austria,2022,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Austria,2023,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Austria,2024,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Belgium,2015,0.00,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Belgium,2016,0.00,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Belgium,2017,0.00,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Belgium,2018,0.00,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Belgium,2019,0.00,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Belgium,2020,0.00,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Belgium,2021,0.00,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Belgium,2022,0.00,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Belgium,2023,0.00,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Belgium,2024,0.00,e,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Bulgaria,2016,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Bulgaria,2017,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Bulgaria,2018,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Bulgaria,2019,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Bulgaria,2020,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Bulgaria,2021,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Bulgaria,2022,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Bulgaria,2023,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Bulgaria,2024,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Switzerland,2019,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Switzerland,2020,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Switzerland,2024,0.00,n,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Cyprus,2015,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Cyprus,2016,0.00,,
ESTAT:APRO_MK_FARM$DEFAULTVIEW(1.0),04/12/25 11:00:00,Annual,"Milk products, other than milk and cream, delivered to dairies",Products obtained (1 000 t),Cyprus,2017,0.00,,
