STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,so_eur,Standard output in Euros,crops,Crops,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,IT,Italy,2023,,2.0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LT,Lithuania,2005,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LT,Lithuania,2007,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LT,Lithuania,2010,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LT,Lithuania,2013,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LT,Lithuania,2016,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LT,Lithuania,2020,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LT,Lithuania,2023,,0.0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LU,Luxembourg,2005,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LU,Luxembourg,2007,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LV,Latvia,2005,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LV,Latvia,2007,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LV,Latvia,2010,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LV,Latvia,2013,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LV,Latvia,2016,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LV,Latvia,2020,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,LV,Latvia,2023,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,ME,Montenegro,2010,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,MT,Malta,2005,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,MT,Malta,2007,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,MT,Malta,2010,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,MT,Malta,2013,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,MT,Malta,2016,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,MT,Malta,2020,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,MT,Malta,2023,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,NL,Netherlands,2005,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,NL,Netherlands,2007,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,NL,Netherlands,2010,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,NL,Netherlands,2013,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,NO,Norway,2005,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,NO,Norway,2007,,64.4,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,NO,Norway,2010,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,NO,Norway,2013,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,NO,Norway,2020,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PL,Poland,2005,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PL,Poland,2007,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PL,Poland,2010,,0.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PL,Poland,2013,,0.6,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PL,Poland,2016,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PL,Poland,2020,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PL,Poland,2023,,0.0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PT,Portugal,2005,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PT,Portugal,2007,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PT,Portugal,2010,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PT,Portugal,2013,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PT,Portugal,2016,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PT,Portugal,2020,,0.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,PT,Portugal,2023,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,RO,Romania,2005,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,RO,Romania,2007,,0.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,RO,Romania,2010,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,RO,Romania,2013,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,RO,Romania,2016,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,RO,Romania,2020,,0.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,RO,Romania,2023,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,RS,Serbia,2010,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SE,Sweden,2005,,0.6,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SE,Sweden,2007,,1.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SE,Sweden,2010,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SE,Sweden,2013,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SE,Sweden,2016,,0.5,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SE,Sweden,2020,,1.1,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SE,Sweden,2023,,0.7,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SI,Slovenia,2005,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SI,Slovenia,2007,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SI,Slovenia,2010,,,,,,C,confidential
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SI,Slovenia,2013,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SI,Slovenia,2016,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SI,Slovenia,2020,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SI,Slovenia,2023,,0.0,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SK,Slovakia,2005,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SK,Slovakia,2007,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SK,Slovakia,2010,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SK,Slovakia,2013,,0.0,,,,,
dataflow,ESTAT:EF_FSI_LUS$DEFAULTVIEW(1.0),Main farm land use,A,Annual,KE0,Zero euros,UAAXK0000_ORG,Fully converted and under conversion to organic farming utilised agricultural area (excluding kitchen gardens),PC,Percentage,SK,Slovakia,2016,,0.0,,,,,
