DATAFLOW,LAST UPDATE,freq,milkitem,dairyprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Norway,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Norway,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Norway,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Norway,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Poland,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Poland,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Portugal,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Portugal,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Portugal,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Portugal,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Portugal,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Portugal,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Portugal,2022,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Portugal,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Romania,2016,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Romania,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Romania,2018,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Romania,2019,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Romania,2020,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Romania,2021,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Romania,2022,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Romania,2023,0,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Serbia,2016,0.02,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Serbia,2017,0.06,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Serbia,2018,0.07,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Serbia,2019,0.06,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Serbia,2020,0.02,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Serbia,2021,0.03,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Serbia,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Sweden,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Sweden,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Sweden,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Sweden,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Sweden,2022,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Sweden,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Slovenia,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Slovenia,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Slovenia,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Slovenia,2020,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Slovenia,2021,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Slovenia,2022,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Slovenia,2023,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Slovakia,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Slovakia,2019,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Türkiye,2016,14.2,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Türkiye,2017,34.5,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Türkiye,2018,21.5,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Türkiye,2019,27,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Türkiye,2020,32.3,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Türkiye,2021,39.24,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Türkiye,2022,56.48,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,Türkiye,2023,68.94,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,United Kingdom,2016,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,United Kingdom,2017,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,United Kingdom,2018,0,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Raw cream delivered to dairies (in milk equivalent),Thousand tonnes,United Kingdom,2019,10,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Albania,2017,8.93,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Albania,2018,13.47,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Albania,2019,10.15,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Albania,2020,14.48,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Albania,2021,12.19,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Albania,2023,10.06,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Albania,2024,10.7,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Albania,2025,14.49,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Austria,2016,786.34,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Austria,2017,781.97,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Austria,2018,796.29,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Austria,2019,784.77,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Austria,2020,829.83,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Austria,2021,765.73,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Austria,2022,751.04,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Austria,2023,708.54,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Austria,2024,674.51,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Austria,2025,694.11,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bosnia and Herzegovina,2016,125.46,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bosnia and Herzegovina,2017,131.94,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bosnia and Herzegovina,2018,137.58,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bosnia and Herzegovina,2019,151.28,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bosnia and Herzegovina,2020,163.15,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bosnia and Herzegovina,2023,122.05,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bosnia and Herzegovina,2024,125.54,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Belgium,2016,688.77,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Belgium,2017,678.26,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Belgium,2018,673.13,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Belgium,2019,676.46,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Belgium,2020,717.45,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Belgium,2021,648.58,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Belgium,2022,642.83,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Belgium,2023,638.46,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Belgium,2024,630.14,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Belgium,2025,611.92,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bulgaria,2016,68.36,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bulgaria,2017,66.11,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bulgaria,2018,74.97,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bulgaria,2019,74.9,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bulgaria,2020,76.11,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bulgaria,2021,77.28,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bulgaria,2022,70.38,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bulgaria,2023,65.9,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bulgaria,2024,72.24,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Bulgaria,2025,92.36,p,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Switzerland,2016,451.1,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Switzerland,2017,440.4,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Switzerland,2018,437.78,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Switzerland,2019,429.52,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Switzerland,2020,447.99,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Switzerland,2022,408.47,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Switzerland,2023,403.91,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Switzerland,2024,405.51,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Switzerland,2025,401.69,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Cyprus,2016,63.6,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Cyprus,2017,61.5,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Cyprus,2018,58.82,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Cyprus,2019,56.71,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Cyprus,2020,55.09,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Cyprus,2021,54.44,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Cyprus,2022,56.24,e,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Cyprus,2023,53.25,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Cyprus,2024,55.63,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Cyprus,2025,56.43,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Czechia,2016,636.17,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Czechia,2017,650.16,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Czechia,2018,635.42,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Czechia,2019,613.97,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Czechia,2020,624.59,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Czechia,2021,626.83,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Czechia,2022,674.77,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Czechia,2023,698.28,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Czechia,2024,695.9,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Czechia,2025,712.96,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Germany,2016,4993.06,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Germany,2017,4743.28,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Germany,2018,4646.12,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Germany,2019,4522.96,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Germany,2020,4566.07,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Germany,2021,4379.69,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Germany,2022,4102.76,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Germany,2023,4031.86,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Germany,2024,3985.71,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Germany,2025,3880.93,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Denmark,2016,520.6,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Denmark,2017,518,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Denmark,2018,514.6,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Denmark,2019,514.5,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Denmark,2020,508.2,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Denmark,2021,496.5,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Denmark,2022,461.5,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Denmark,2023,433.1,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Denmark,2024,426.7,,
ESTAT:APRO_MK_COLA$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Product obtained,Drinking milk,Thousand tonnes,Denmark,2025,417.7,,
