DATAFLOW,LAST UPDATE,freq,agriprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Latvia,2024,4,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Montenegro,2021,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Montenegro,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Montenegro,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Montenegro,2024,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Malta,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Malta,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Malta,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Malta,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Malta,2021,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Malta,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Malta,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Norway,2015,2,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Norway,2016,2,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Norway,2017,3,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Norway,2018,4,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Norway,2019,3,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Norway,2020,4,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Norway,2021,4,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Norway,2022,6,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Norway,2023,7,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Norway,2024,8,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Poland,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Poland,2021,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Poland,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Poland,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Poland,2024,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Romania,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Romania,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Romania,2021,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Romania,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Romania,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Serbia,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Serbia,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Serbia,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Serbia,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Serbia,2021,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Serbia,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Serbia,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Serbia,2024,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Sweden,2021,0,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Sweden,2022,0,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Sweden,2023,0,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Sweden,2024,0,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Slovenia,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Slovenia,2022,1,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Slovenia,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Slovenia,2024,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Slovakia,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Slovakia,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Slovakia,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Slovakia,2024,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Türkiye,2015,2,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Türkiye,2016,2,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Türkiye,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Türkiye,2018,14,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Türkiye,2021,0,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Türkiye,2022,0,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Türkiye,2023,0,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,Türkiye,2024,0,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Goat meat,Tonne,United Kingdom,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Bulgaria,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Bulgaria,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Bulgaria,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Bulgaria,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Bulgaria,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Bulgaria,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Cyprus,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Cyprus,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Czechia,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Czechia,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Czechia,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Czechia,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Czechia,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Denmark,2016,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Denmark,2017,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Denmark,2018,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Estonia,2015,7,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Estonia,2016,5,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Estonia,2017,11,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Estonia,2018,6,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Estonia,2019,9,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Estonia,2020,3,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Spain,2015,657,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Spain,2016,409,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Spain,2017,392,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Spain,2018,512,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Spain,2019,466,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Spain,2020,441,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Finland,2015,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Finland,2016,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Finland,2017,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Finland,2018,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Croatia,2015,21,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Croatia,2016,92,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Croatia,2017,95,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Croatia,2018,124,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Croatia,2019,226,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Croatia,2020,293,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Ireland,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Ireland,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Ireland,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Iceland,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Italy,2015,84,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Lithuania,2015,30,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Lithuania,2016,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Lithuania,2017,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Lithuania,2018,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Lithuania,2019,,,C
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Lithuania,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Luxembourg,2015,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Luxembourg,2016,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Luxembourg,2017,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Luxembourg,2018,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Latvia,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Malta,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Malta,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Malta,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Malta,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Norway,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Norway,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Norway,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Norway,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Norway,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Poland,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Romania,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Romania,2020,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Serbia,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Serbia,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Serbia,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Serbia,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Slovenia,2015,1,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Slovakia,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Slovakia,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Türkiye,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Türkiye,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Türkiye,2017,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Türkiye,2018,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,Türkiye,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,"Meat of horses, asses, mules or hinnies",Tonne,United Kingdom,2019,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Belgium,2016,3252,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Belgium,2017,3960,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Belgium,2018,4904,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Belgium,2019,5525,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Belgium,2020,6295,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Belgium,2021,6578,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Belgium,2022,6467,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Belgium,2023,5825,e,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Belgium,2024,5082,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Bulgaria,2015,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Bulgaria,2016,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Bulgaria,2017,12,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Bulgaria,2018,0,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Bulgaria,2019,2,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Bulgaria,2020,4,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Bulgaria,2021,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Bulgaria,2022,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Bulgaria,2023,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Bulgaria,2024,0,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Cyprus,2017,23,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Cyprus,2019,17,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Cyprus,2020,13,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Cyprus,2021,5,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Cyprus,2022,3,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Cyprus,2023,7,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Cyprus,2024,9,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Czechia,2015,117,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Czechia,2016,113,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Czechia,2017,112,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Czechia,2018,167,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Czechia,2019,197,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Czechia,2020,191,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Czechia,2021,196,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Czechia,2022,143,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Czechia,2023,143,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Czechia,2024,166,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Denmark,2016,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Denmark,2017,,n,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Estonia,2015,6,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Estonia,2016,12,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Estonia,2017,14,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Estonia,2018,29,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Estonia,2019,35,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Estonia,2020,21,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Estonia,2021,14,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Estonia,2022,40,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Estonia,2023,51,,
ESTAT:ORG_APROD$DEFAULTVIEW(1.0),13/05/26 23:00:00,Annual,Poultry meat,Tonne,Estonia,2024,58,,
