STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,wstatus,Labour force and employment status,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,RO,Romania,2010,,3377330,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,RO,Romania,2013,,3161530,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,RO,Romania,2016,,2903600,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,RO,Romania,2020,,2113090,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,RO,Romania,2023,,2064930,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,RS,Serbia,2010,,624200,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SE,Sweden,2010,,50120,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SE,Sweden,2013,,46150,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SE,Sweden,2016,,46970,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SE,Sweden,2020,,47510,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SE,Sweden,2023,,46020,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SI,Slovenia,2010,,96740,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SI,Slovenia,2013,,89420,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SI,Slovenia,2016,,85070,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SI,Slovenia,2020,,85220,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SI,Slovenia,2023,,75250,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SK,Slovakia,2010,,30530,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SK,Slovakia,2013,,24920,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SK,Slovakia,2016,,24080,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SK,Slovakia,2020,,18930,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,SK,Slovakia,2023,,16030,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,UK,United Kingdom,2010,,128860,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,UK,United Kingdom,2013,,124870,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,F,Females,TOTAL,Total,PER,Person,UK,United Kingdom,2016,,123760,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),AT,Austria,2010,,67050,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),AT,Austria,2013,,63550,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),AT,Austria,2016,,58810,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),AT,Austria,2020,,56430,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),AT,Austria,2023,,57040,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),BE,Belgium,2010,,42790,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),BE,Belgium,2013,,36750,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),BE,Belgium,2016,,35760,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),BE,Belgium,2020,,34010,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),BE,Belgium,2023,,32390,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),BG,Bulgaria,2010,,234230,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),BG,Bulgaria,2013,,184260,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),BG,Bulgaria,2016,,157390,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),BG,Bulgaria,2020,,113520,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),BG,Bulgaria,2023,,102770,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CH,Switzerland,2010,,72920,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CH,Switzerland,2016,,58950,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CY,Cyprus,2010,,11720,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CY,Cyprus,2013,,11250,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CY,Cyprus,2016,,11480,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CY,Cyprus,2020,,14540,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CY,Cyprus,2023,,12190,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CZ,Czechia,2010,,74300,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CZ,Czechia,2013,,70660,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CZ,Czechia,2016,,69300,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CZ,Czechia,2020,,62420,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),CZ,Czechia,2023,,62200,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),DE,Germany,2010,,363890,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),DE,Germany,2013,,327210,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),DE,Germany,2016,,311220,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),DE,Germany,2020,,283500,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),DE,Germany,2023,,267270,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),DK,Denmark,2010,,39710,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),DK,Denmark,2013,,39460,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),DK,Denmark,2016,,37480,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),DK,Denmark,2020,,40630,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),DK,Denmark,2023,,32550,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EE,Estonia,2010,,14470,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EE,Estonia,2013,,12370,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EE,Estonia,2016,,12070,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EE,Estonia,2020,,10310,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EE,Estonia,2023,,9820,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EL,Greece,2010,,252640,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EL,Greece,2013,,285780,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EL,Greece,2016,,278040,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EL,Greece,2020,,360990,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EL,Greece,2023,,337300,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),ES,Spain,2010,,538850,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),ES,Spain,2013,,499250,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),ES,Spain,2016,,501130,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),ES,Spain,2020,,544790,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),ES,Spain,2023,,543170,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,,5915330,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,,5583170,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,5422470,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,,4802950,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,,4674020,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EU27_2020,European Union - 27 countries (from 2020),2010,,5814910,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EU27_2020,European Union - 27 countries (from 2020),2013,,5385210,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EU27_2020,European Union - 27 countries (from 2020),2016,,5234650,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EU27_2020,European Union - 27 countries (from 2020),2020,,4802950,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),EU27_2020,European Union - 27 countries (from 2020),2023,,4674020,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),FI,Finland,2010,,42220,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),FI,Finland,2013,,37740,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),FI,Finland,2016,,14220,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),FI,Finland,2020,,33450,,,,,
dataflow,ESTAT:EF_FSI_LFSEX$DEFAULTVIEW(1.0),Farm labour force by work status and sex of worker,A,Annual,M,Males,FLF_D_R,"Farm labour force, directly employed by the farm on a regular basis",AWU,Annual working unit (AWU),FI,Finland,2023,,29590,,,,,
