STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,training,Training,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,SI,Slovenia,2023,,20.4,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,SK,Slovakia,2005,,3.4,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,SK,Slovakia,2010,,8.8,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,SK,Slovakia,2013,,9.2,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,SK,Slovakia,2016,,9.3,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,SK,Slovakia,2020,,11.1,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,SK,Slovakia,2023,,12.6,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,UK,United Kingdom,2005,,12.2,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,UK,United Kingdom,2010,,13.3,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,UK,United Kingdom,2013,,15.5,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,TOTAL,Total,PC,Percentage,UK,United Kingdom,2016,,17.3,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,AT,Austria,2005,,8040,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,AT,Austria,2010,,5430,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,AT,Austria,2013,,5100,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,AT,Austria,2016,,3910,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,AT,Austria,2020,,4650,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,AT,Austria,2023,,4980,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BE,Belgium,2005,,1920,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BE,Belgium,2010,,1050,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BE,Belgium,2013,,570,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BE,Belgium,2016,,830,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BE,Belgium,2020,,830,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BE,Belgium,2023,,1030,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BG,Bulgaria,2005,,310,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BG,Bulgaria,2010,,330,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BG,Bulgaria,2013,,1630,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BG,Bulgaria,2016,,1700,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BG,Bulgaria,2020,,1370,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,BG,Bulgaria,2023,,1040,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CH,Switzerland,2010,,1530,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CH,Switzerland,2016,,1260,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CH,Switzerland,2020,,780,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CY,Cyprus,2005,,10,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CY,Cyprus,2010,,10,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CY,Cyprus,2013,,10,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CY,Cyprus,2016,,10,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CY,Cyprus,2020,,40,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CY,Cyprus,2023,,30,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CZ,Czechia,2005,,1190,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CZ,Czechia,2010,,1000,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CZ,Czechia,2013,,510,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CZ,Czechia,2016,,490,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CZ,Czechia,2020,,1020,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,CZ,Czechia,2023,,1290,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DE,Germany,2005,,14170,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DE,Germany,2010,,3290,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DE,Germany,2013,,3370,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DE,Germany,2016,,4730,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DE,Germany,2020,,4940,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DE,Germany,2023,,4940,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DK,Denmark,2005,,340,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DK,Denmark,2010,,180,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DK,Denmark,2013,,90,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DK,Denmark,2016,,80,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DK,Denmark,2020,,240,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,DK,Denmark,2023,,220,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EE,Estonia,2005,,440,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EE,Estonia,2010,,290,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EE,Estonia,2013,,270,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EE,Estonia,2016,,470,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EE,Estonia,2020,,460,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EE,Estonia,2023,,490,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EL,Greece,2005,,440,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EL,Greece,2010,,450,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EL,Greece,2013,,650,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EL,Greece,2016,,660,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EL,Greece,2020,,460,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EL,Greece,2023,,440,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,ES,Spain,2005,,1870,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,ES,Spain,2010,,2150,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,ES,Spain,2013,,1120,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,ES,Spain,2016,,970,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,ES,Spain,2020,,2510,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,ES,Spain,2023,,3160,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2005,,154890,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2010,,115040,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2013,,114170,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,105920,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,,111120,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,,96410,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2010,,113600,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2013,,112440,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2016,,103900,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2020,,111120,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,EU27_2020,European Union - 27 countries (from 2020),2023,,96410,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FI,Finland,2005,,990,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FI,Finland,2010,,880,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FI,Finland,2013,,670,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FI,Finland,2016,,170,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FI,Finland,2020,,530,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FI,Finland,2023,,470,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FR,France,2005,,37730,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FR,France,2010,,23820,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FR,France,2013,,27190,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FR,France,2016,,24900,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FR,France,2020,,23840,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,FR,France,2023,,13400,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,HR,Croatia,2010,,310,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,HR,Croatia,2013,,380,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,HR,Croatia,2016,,470,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,HR,Croatia,2020,,610,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,HR,Croatia,2023,,620,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,HU,Hungary,2005,,5930,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,HU,Hungary,2010,,1880,,,,,
dataflow,ESTAT:EF_FSI_TRAINING$DEFAULTVIEW(1.0),Agricultural training of farm managers,A,Annual,FULL,Full agricultural training,Y25-34,From 25 to 34 years,HLD,Holding,HU,Hungary,2013,,1600,,,,,
